Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","524","Népal","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","9.33","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","5.8","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","5.87","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","5.87","E","Valeur estimée"
"EK","Tendances dans l’élevage","558","Nicaragua","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","5.87","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","1.64","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.61","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","1.61","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","1.57","E","Valeur estimée"
"EK","Tendances dans l’élevage","562","Niger","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","1.53","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","6.51","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","6.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","6.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","566","Nigéria","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","6.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","26.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","25.93","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","25.91","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","25.8","E","Valeur estimée"
"EK","Tendances dans l’élevage","570","Nioué","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","26.72","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","9.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","10.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","11.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","578","Norvège","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","11.78","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","7.55","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","7.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","7.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","7.35","E","Valeur estimée"
"EK","Tendances dans l’élevage","540","Nouvelle-Calédonie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","7.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","1.86","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","1.98","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","2.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","554","Nouvelle-Zélande","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","2.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","512","Oman","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.03","E","Valeur estimée"
